business_name,technical_name,rule_name,object_name,start_line,end_line,start_column,end_column,merged
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editprofile.Update_User,105,105,34,104,105-105
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,editrecipe.Update_Recipe,92,92,28,72,92-92
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventdetail.Page_Load,23,23,22,58,23-23
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,events.FilterEvent,316,316,41,73,316-316
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,events.NumberOfDays,345,345,31,66,345-345
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventweekview.InitializeValue,93,93,20,57,93-93
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventweekview.NextWeek,114,114,23,66,114-114
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventweekview.PopulateDDLNumWeek,154,154,240,277,154-154
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventweekview.PreviousWeek,123,123,23,66,123-123
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventweekview.ShowBeginAndEndDate,61,61,26,55,61-61
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,eventweekview.dt,234,234,20,57,234-234
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,membershipmanagers.EditSuspendDelete_User,433,433,22,65,433-433
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,membershipmanagers.GetPreferredLayout,234,234,19,49,234-234
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,membershipmanagers.IsShowInProfile,224,224,19,49,224-224
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,membershipmanagers.Page_Load,73,73,23,64,73-73
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,myaccount.UpdatePreferredLayoutPageSize_Click,383,383,17,70,383-383
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,myaccount.UpdateReceivePMEmailAlert_Click,403,403,67,129,403-403
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,myaccount.UpdateReceivePM_Click,393,393,57,109,393-393
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,pmblockedusers.PMBlockedUsers_Command,88,88,22,64,88-88
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,pmsend.GetMethodMode,103,103,53,91,103-103
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,pmview.PMViewInBox_Command,292,292,31,76,292-292
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,registration.Add_User,71,71,30,100,71-71
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,searchuser.ConditionTextMsg.get,85,85,29,74,85-85
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,testcal.InitializeValue,98,98,26,55,98-98
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,testcal.NextWeek,123,123,23,66,123-123
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,testcal.PreviousWeek,132,132,23,66,132-132
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,testcal.ShowBeginAndEndDate,65,65,26,55,65-65
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,userconfigfetaures.UpdateNumRecordsCookBook_Click,74,74,66,120,74-74
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,userconfigfetaures.UpdateNumRecordsFriendsList_Click,79,79,75,132,79-79
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,userconfigfetaures.UpdateShowHideCookBook_Click,62,62,69,131,62-62
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,userconfigfetaures.UpdateShowHideFriendsList_Click,56,56,62,127,56-56
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,userprofile.AddAFriendSendEmailNotification,470,470,24,61,470-470
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,userprofile.Add_Friend,458,458,28,65,458-458
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,usersearchtab.SearchUserbasic_Click,16,16,115,164,16-16
Security,Programming Practices - Unexpected Behavior,Avoid using Parse for primitive types and used instead TryParse,viewunapprovedfriends.Delete_Friend,109,109,18,60,109-109
Security,Secure Coding - Time and State,Avoid using Regex constructor or static method without timeout,XDRecipe.Common.Utilities.Utility.WordCount,998,998,25,42,998-998
Security,Secure Coding - Time and State,Avoid using Regex constructor or static method without timeout,XDRecipe.Common.Validator.IsAlphaNumericOnly,22,22,20,69,22-22
Security,Secure Coding - Time and State,Avoid using Regex constructor or static method without timeout,XDRecipe.Common.Validator.IsValidEmail,30,30,20,88,30-30
Security,Secure Coding - Time and State,Avoid using Regex constructor or static method without timeout,XDRecipe.Common.Validator.IsValidName,38,38,20,61,38-38
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using css() of many elements,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\alertbox.js,142,142,11,37,142-142
Security,Secure Coding - Input Validation,Avoid using eval() (Javascript),C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\popupAjax.js.sack.runResponse,98,98,3,22,98-98
Security,Secure Coding - Input Validation,Avoid using eval() (Javascript),C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\showimageajax.js.sack.runResponse,98,98,3,22,98-98
Security,Secure Coding - Input Validation,Avoid using eval() (Javascript),C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.tt_ExtCmdEnum,1281,1281,6,39,1281-1281
Security,Secure Coding - Input Validation,Avoid using eval() (Javascript),C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.tt_MkCmdEnum,329,329,3,61,329-329
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\dragtable.js.forEach,414,414,12,25,414-414
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\rcipejs.js.doSubmit,59,59,18,33,59-59
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.tt_ExtCmdEnum,1278,1278,10,21,1278-1278
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.tt_MkCmdEnum,328,328,10,21,328-328
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.tt_ReadCmds,564,564,10,21,564-564
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\tinymce_editor\plugins\compat2x\editor_plugin_src.js.openWindow,383,383,10,18,383-383
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\tinymce_editor\plugins\media\js\embed.js.writeEmbed,62,62,7,13,62-62
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\tinymce_editor\plugins\media\js\media.js.generatePreview,607,607,8,15,607-607
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\tinymce_editor\plugins\preview\jscripts\embed.js.writeEmbed,67,67,7,13,67-67
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\tinymce_editor\themes\advanced\js\color_picker.js.generateNamedColors,179,179,7,17,179-179
Efficiency,Efficiency - Expensive Calls in Loops,Avoid using for-in loop,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\tinymce_editor\utils\validate.js.init,90,90,8,14,90-90
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using forEach(),C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\dragtable.js.forEach,446,446,5,44,446-446
Security,Secure Coding - Input Validation,Avoid using javascript or expression in the CSS file,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\CSS\thickbox.css,154,154,14,24,154-154
Security,Secure Coding - Input Validation,Avoid using setInterval() (Javascript),C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\popupcalendarpicker.js.StartDecMonth,227,227,17,45,227-227
Security,Secure Coding - Input Validation,Avoid using setInterval() (Javascript),C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\popupcalendarpicker.js.StartIncMonth,232,232,17,45,232-232
Security,Secure Coding - Input Validation,Avoid using setTimeout() (Javascript),C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.Timer,1184,1184,16,40,1184-1184
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectGetAllRecipeCommentByUser,30,72,4,28,30-72
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectGetUserArticleCommentByUser,30,89,3,23,30-89
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectLast10UpdatedArticle,15,18,6,18,15-18
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectLast10UpdatedRecipe,14,17,6,18,14-17
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectLast20UserWhoSubmittedRecipe,16,20,3,21,16-20
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectLast20UsersWhoSubmittedArticle,16,20,3,26,16-20
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectLast25UsersWhoAddedAFriend,9,41,2,4,9-41
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectLast25UsersWhoAddedRecipeInCookBook,9,27,2,4,9-27
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectLast25UsersWhoCommentedARecipe,12,22,5,21,12-22
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectLast5UsersWhoSavedMyRecipeInCookBook,11,26,2,4,11-26
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectTop25UsersWhoCommentARecipe,9,15,2,4,9-15
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.spSelectTop25UsersWhoCommentAnArticle,9,15,2,4,9-15
Efficiency,Efficiency - SQL and Data Handling Performance,Avoid using the GROUP BY clause,XDPortal.dbo.usersview,66,67,4,18,66-67
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),MyCookBook.SavedRecipeInCookBook_ItemDataBound,98,110,5,6,98-110
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),MyCookBook.Util.get,30,30,9,38,30-30
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),SiteTemplate.Page_Load,20,22,5,6,20-22
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),SiteTemplate2.Page_Load,19,22,5,6,19-22
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),Upcomingevents.CustomDateFormat,19,23,5,6,19-23
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AddArticle,2351,2376,8,9,2351-2376
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AddComment,2877,2895,9,9,2877-2895
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AddRecipe,2847,2871,8,9,2847-2871
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminAddNewArticleCategory,2810,2816,8,9,2810-2816
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminAddNewRecipeCategory,2766,2775,9,9,2766-2775
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminApproveRecipe,2619,2625,8,9,2619-2625
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminDeleteArticle,2433,2439,9,9,2433-2439
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminDeleteArticleCategory,2798,2804,9,9,2798-2804
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminDeleteRecipeCategory,2754,2760,9,9,2754-2760
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminDeleteRecipeComments,2706,2715,9,9,2706-2715
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminGetArticleComments,213,219,7,8,213-219
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminGetRecipeCategoryManager.get,227,227,11,84,227-227
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminGetRecipeComments,271,277,7,8,271-277
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminRecipeManager,2562,2586,8,9,2562-2586
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminRecipeManagerDelete,2607,2613,9,9,2607-2613
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminRecipeManagerGetTotalComments.get,2219,2219,12,79,2219-2219
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminRecipeManagerGetWaitingforApprovalCount.get,2228,2228,12,82,2228-2228
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminRecipeManagerWithCustomPaging,2520,2556,9,10,2520-2556
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminUpdateEmailAndSMTPAddress,2592,2601,8,9,2592-2601
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminUpdateLastViewedHours,2631,2637,8,9,2631-2637
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.AdminUpdateShowHideComment,2643,2649,8,9,2643-2649
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.ArticleCountAll.get,2192,2192,12,73,2192-2192
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.CategoryCount,2169,2175,8,9,2169-2175
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.DeleteArticleComment,2100,2109,7,8,2100-2109
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.DeleteMultipleArticleComment,2115,2124,7,8,2115-2124
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.EventWeekViewBeginAndEndDate,1616,1625,9,8,1616-1625
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.FinalizeAddArticle,2412,2418,8,9,2412-2418
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetAllArticleByAuthor,2470,2488,8,9,2470-2488
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetAllArticleCommentedByUser,2493,2511,8,9,2493-2511
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetAllPublicEventsCalendar,1583,1595,9,8,1583-1595
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetAllRecipeCommentedByUser,2022,2037,7,8,2022-2037
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetAllRecipeSubmittedByUser,2002,2017,7,8,2002-2017
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleCategory,2309,2318,8,9,2309-2318
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleCategoryList.get,2240,2240,12,78,2240-2240
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleCategoryName,2324,2330,8,9,2324-2330
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleComments,2129,2135,7,8,2129-2135
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleDetail,141,150,9,9,141-150
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticleSearchResult,2444,2465,9,9,2444-2465
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetArticlesInCategory,2258,2276,9,9,2258-2276
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetCatName,235,241,7,8,235-241
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetCategoryHomePage.get,53,53,11,77,53-53
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetCommentsRecipeDetail,156,162,8,9,156-162
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetHomepageEthnicRegionalCategory.get,80,80,11,88,80-80
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetHomepageMainCourseCategory.get,71,71,13,92,71-71
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetHomepageRecipeoftheDay.get,89,89,11,72,89-89
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetHomepageTotalCategoryCount.get,2201,2201,12,86,2201-2201
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetHomepageTotalRecipeCount.get,2210,2210,12,78,2210-2210
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast10UpdatedArticle.get,444,444,13,85,444-444
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast10UpdatedRecipe.get,453,453,13,84,453-453
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast20UserWhoSubmittedRecipe.get,370,370,13,93,370-370
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast20UsersWhoSubmittedArticle.get,379,379,13,95,379-379
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast25UsersWhoAddedAFriend.get,397,397,13,91,397-397
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast25UsersWhoAddedRecipeInCookBook.get,406,406,13,100,406-406
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast25UsersWhoCommentedARecipe.get,415,415,13,95,415-415
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast50ExceptionErrorLog.get,388,388,13,88,388-388
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast5ArticleByUser,470,476,9,10,470-476
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast5RecipeByUser,459,465,9,10,459-465
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLast5UsersWhoSavedMyRecipeInCookBook,699,705,9,8,699-705
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLastArticleID.get,2426,2426,12,72,2426-2426
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetLastViewedRecipe.get,98,98,13,76,98-98
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetMostpopularRecipesSideMenu,2043,2052,7,8,2043-2052
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetNewFriendsWaitingForApproval,1793,1799,9,8,1793-1799
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetNewestArticleSidePanel,2247,2253,9,9,2247-2253
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetNewestRecipesSideMenu,180,189,8,8,180-189
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetPastPublicEvents,1571,1577,9,10,1571-1577
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetPrivateMessageStatistic.get,1335,1335,11,86,1335-1335
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetPublicEventDetails,1630,1636,9,8,1630-1636
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRSSMostPopularRecipe.get,197,197,11,70,197-197
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRSSNewestRecipe.get,206,206,11,73,206-206
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRandomRecipeSideMenu,114,120,8,9,114-120
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRecipeAlphaLetterWithPaging,1934,1952,9,8,1934-1952
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRecipeCategoryDropdownlist.get,62,62,11,77,62-62
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRecipeCategoryList_SideMenu.get,107,107,12,85,107-107
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRecipeCategoryWithCustomPaging,1908,1926,9,8,1908-1926
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRecipeDetail,126,135,9,10,126-135
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRecipeImageFileNameForUpdate,247,253,9,8,247-253
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRelatedArticle,2295,2304,9,9,2295-2304
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetRelatedRecipe,168,174,8,9,168-174
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetSearchResult,1978,1996,9,8,1978-1996
Security,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetSiteConfiguration.get,511,511,13,87,511-511
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetSortRecipePage,1958,1973,9,8,1958-1973
Efficiency,"Efficiency - Memory, Network and Disk Space Management",Methods that do not use instance fields\methods should be static (.NET),XDRecipe.BL.Blogic.GetTop10OtherArticlesByThisAuthor,2281,2290,9,9,2281-2290
